country_year,gdp_for_year,country,year,sex,SuiCount,population,SuiRate
Paraguay1986,3439716562,Paraguay,1986,female,23,1568407,1.4665
Paraguay1987,3778316380,Paraguay,1987,female,23,1615187,1.424
Paraguay1989,4599970618,Paraguay,1989,female,19,1712963,1.1092
Paraguay1990,5695201563,Paraguay,1990,female,50,1763025,2.836
Paraguay1991,6984367763,Paraguay,1991,female,27,1813802,1.4886
Paraguay1994,7870982171,Paraguay,1994,female,27,1966462,1.373
Paraguay1995,9062131308,Paraguay,1995,female,35,2017743,1.7346
Paraguay1996,9788391733,Paraguay,1996,female,30,2069181,1.4498
Paraguay1997,9965225497,Paraguay,1997,female,41,2119964,1.934
Paraguay1998,9024567484,Paraguay,1998,female,45,2170486,2.0733
Paraguay1999,8392549702,Paraguay,1999,female,55,2221514,2.4758
Paraguay2000,8195993231,Paraguay,2000,female,47,2273480,2.0673
Paraguay2001,7662595076,Paraguay,2001,female,54,2324146,2.3234
Paraguay2002,6325151760,Paraguay,2002,female,66,2377555,2.776
Paraguay2003,6588103836,Paraguay,2003,female,45,2431891,1.8504
Paraguay2004,8033877360,Paraguay,2004,female,77,2484221,3.0996
Paraguay2005,8734653809,Paraguay,2005,female,84,2532541,3.3168
Paraguay2006,10646157920,Paraguay,2006,female,69,2579483,2.675
Paraguay2007,13794910634,Paraguay,2007,female,68,2619623,2.5958
Paraguay2008,18504130753,Paraguay,2008,female,62,2655347,2.3349
Paraguay2009,15929902138,Paraguay,2009,female,70,2690679,2.6016
Paraguay2010,20030528043,Paraguay,2010,female,63,2728394,2.3091
Paraguay2011,25099681461,Paraguay,2011,female,76,2765218,2.7484
Paraguay2012,24595319574,Paraguay,2012,female,88,2806603,3.1355
Paraguay2013,28965906502,Paraguay,2013,female,76,2851189,2.6656
Paraguay2014,30881166852,Paraguay,2014,female,110,2896221,3.7981
Philippines1992,52976344929,Philippines,1992,female,103,27453468,0.3752
Philippines1993,54368083953,Philippines,1993,female,340,28195568,1.2059
Philippines1997,82344260571,Philippines,1997,female,219,31207463,0.7018
Philippines1998,72207028767,Philippines,1998,female,218,31952247,0.6823
Philippines1999,82995145792,Philippines,1999,female,255,32704019,0.7797
Philippines2000,81026300311,Philippines,2000,female,358,33467795,1.0697
Philippines2001,76262072468,Philippines,2001,female,277,34235281,0.8091
Philippines2002,81357605642,Philippines,2002,female,302,35019189,0.8624
Philippines2003,83908206648,Philippines,2003,female,402,35803799,1.1228
Philippines2006,1.22E+11,Philippines,2006,female,402,38107248,1.0549
Philippines2007,1.49E+11,Philippines,2007,female,406,38842114,1.0453
Philippines2008,1.74E+11,Philippines,2008,female,409,39572829,1.0335
Philippines2009,1.68E+11,Philippines,2009,female,525,40316546,1.3022
Philippines2010,2.00E+11,Philippines,2010,female,487,41064516,1.1859
Philippines2011,2.24E+11,Philippines,2011,female,570,41763891,1.3648
Poland1990,65977749037,Poland,1990,female,879,18100300,4.8563
Poland1991,85500935935,Poland,1991,female,868,18224000,4.7629
Poland1992,94337050693,Poland,1992,female,981,18335600,5.3502
Poland1993,96045645026,Poland,1993,female,983,18434100,5.3325
Poland1994,1.11E+11,Poland,1994,female,891,18521400,4.8107
Poland1995,1.42E+11,Poland,1995,female,937,18598000,5.0382
Poland1996,1.60E+11,Poland,1996,female,909,18671700,4.8683
Poland1999,1.70E+11,Poland,1999,female,884,18855200,4.6884
Poland2000,1.72E+11,Poland,2000,female,972,18728128,5.1901
Poland2001,1.91E+11,Poland,2001,female,850,18765042,4.5297
Poland2002,1.99E+11,Poland,2002,female,992,18797235,5.2774
Poland2003,2.18E+11,Poland,2003,female,888,18806031,4.7219
Poland2004,2.55E+11,Poland,2004,female,910,18822194,4.8347
Poland2005,3.06E+11,Poland,2005,female,907,18830139,4.8167
Poland2006,3.45E+11,Poland,2006,female,858,18829224,4.5567
Poland2007,4.29E+11,Poland,2007,female,812,18822217,4.3141
Poland2008,5.34E+11,Poland,2008,female,812,18806963,4.3175
Poland2009,4.40E+11,Poland,2009,female,946,18791724,5.0341
Poland2010,4.79E+11,Poland,2010,female,840,18639430,4.5066
Poland2011,5.29E+11,Poland,2011,female,760,18633510,4.0787
Poland2012,5.00E+11,Poland,2012,female,810,18639080,4.3457
Poland2013,5.24E+11,Poland,2013,female,840,18643732,4.5055
Poland2014,5.45E+11,Poland,2014,female,811,18662670,4.3456
Poland2015,4.77E+11,Poland,2015,female,723,18675823,3.8713
Portugal1985,27118476174,Portugal,1985,female,290,4845198,5.9853
Portugal1986,38749715722,Portugal,1986,female,269,4862795,5.5318
Portugal1987,48187667853,Portugal,1987,female,251,4877213,5.1464
Portugal1988,56352797354,Portugal,1988,female,196,4887406,4.0103
Portugal1989,60600056659,Portugal,1989,female,198,4894185,4.0456
Portugal1990,78721607509,Portugal,1990,female,228,4896164,4.6567
Portugal1991,89242382961,Portugal,1991,female,234,4891250,4.7841
Portugal1992,1.08E+11,Portugal,1992,female,236,4888217,4.8279
Portugal1993,95019103603,Portugal,1993,female,194,4893712,3.9643
Portugal1994,99698453261,Portugal,1994,female,175,4907522,3.566
Portugal1995,1.18E+11,Portugal,1995,female,227,4926933,4.6073
Portugal1996,1.23E+11,Portugal,1996,female,162,4948213,3.2739
Portugal1997,1.17E+11,Portugal,1997,female,145,4972623,2.916
Portugal1998,1.24E+11,Portugal,1998,female,140,4998918,2.8006
Portugal1999,1.27E+11,Portugal,1999,female,138,5025529,2.746
Portugal2000,1.18E+11,Portugal,2000,female,107,5058567,2.1152
Portugal2001,1.22E+11,Portugal,2001,female,175,5091951,3.4368
Portugal2002,1.34E+11,Portugal,2002,female,263,5120188,5.1365
Portugal2003,1.65E+11,Portugal,2003,female,267,5143508,5.191
Portugal2007,2.40E+11,Portugal,2007,female,269,5214745,5.1584
Portugal2008,2.62E+11,Portugal,2008,female,244,5233267,4.6625
Portugal2009,2.44E+11,Portugal,2009,female,222,5250251,4.2284
Portugal2010,2.38E+11,Portugal,2010,female,265,5266750,5.0316
Portugal2011,2.45E+11,Portugal,2011,female,223,5273456,4.2287
Portugal2012,2.16E+11,Portugal,2012,female,217,5264323,4.1221
Portugal2013,2.26E+11,Portugal,2013,female,241,5249446,4.591
Portugal2014,2.30E+11,Portugal,2014,female,298,5237049,5.6902
Puerto Rico1985,20289200000,Puerto Rico,1985,female,35,1587200,2.2051
Puerto Rico1986,22009300000,Puerto Rico,1986,female,38,1621700,2.3432
Puerto Rico1987,24025800000,Puerto Rico,1987,female,38,1645700,2.309
Puerto Rico1988,26385800000,Puerto Rico,1988,female,30,1669400,1.7971
Puerto Rico1989,28161200000,Puerto Rico,1989,female,35,1694200,2.0659
Puerto Rico1990,30603919000,Puerto Rico,1990,female,38,1653000,2.2989
Puerto Rico1991,32287031000,Puerto Rico,1991,female,36,1669000,2.157
Puerto Rico1992,34630430000,Puerto Rico,1992,female,35,1705700,2.0519
Puerto Rico1993,36922456000,Puerto Rico,1993,female,34,1721024,1.9756
Puerto Rico1994,39690630000,Puerto Rico,1994,female,35,1738400,2.0133
Puerto Rico1995,42647331000,Puerto Rico,1995,female,34,1755828,1.9364
Puerto Rico1996,45340835000,Puerto Rico,1996,female,34,1770948,1.9199
Puerto Rico1997,48187039000,Puerto Rico,1997,female,19,1787807,1.0628
Puerto Rico1998,54086400000,Puerto Rico,1998,female,31,1804919,1.7175
Puerto Rico1999,57841000000,Puerto Rico,1999,female,32,1819782,1.7585
Puerto Rico2000,61701800000,Puerto Rico,2000,female,27,1830350,1.4751
Puerto Rico2001,69208400000,Puerto Rico,2001,female,34,1836551,1.8513
Puerto Rico2002,71623500000,Puerto Rico,2002,female,37,1838401,2.0126
Puerto Rico2003,74827400000,Puerto Rico,2003,female,22,1836820,1.1977
Puerto Rico2004,80322313000,Puerto Rico,2004,female,23,1833697,1.2543
Puerto Rico2005,83914521300,Puerto Rico,2005,female,41,1830553,2.2398
Puerto Rico2006,87276164400,Puerto Rico,2006,female,22,1827241,1.204
Puerto Rico2007,89524131600,Puerto Rico,2007,female,43,1823934,2.3575
Puerto Rico2008,93639316000,Puerto Rico,2008,female,47,1820879,2.5812
Puerto Rico2009,96385638000,Puerto Rico,2009,female,29,1818077,1.5951
Puerto Rico2010,98381268000,Puerto Rico,2010,female,45,1815439,2.4787
Puerto Rico2011,1.00E+11,Puerto Rico,2011,female,42,1812394,2.3174
Puerto Rico2012,1.02E+11,Puerto Rico,2012,female,44,1810759,2.4299
Puerto Rico2013,1.02E+11,Puerto Rico,2013,female,37,1810036,2.0442
Puerto Rico2014,1.02E+11,Puerto Rico,2014,female,32,1809486,1.7685
Puerto Rico2015,1.03E+11,Puerto Rico,2015,female,25,1808555,1.3823
Qatar1995,8137911978,Qatar,1995,female,0,150619,0
Qatar2001,17538461538,Qatar,2001,female,5,179862,2.7799
Qatar2004,31734065934,Qatar,2004,female,1,228793,0.4371
Qatar2005,44530494505,Qatar,2005,female,1,247457,0.4041
Qatar2006,60882142857,Qatar,2006,female,5,270131,1.851
Qatar2007,79712087912,Qatar,2007,female,4,295773,1.3524
Qatar2008,1.15E+11,Qatar,2008,female,2,324062,0.6172
Qatar2009,97798351648,Qatar,2009,female,3,354403,0.8465
Qatar2010,1.25E+11,Qatar,2010,female,1,386068,0.259
Qatar2011,1.68E+11,Qatar,2011,female,5,419200,1.1927
Qatar2012,1.87E+11,Qatar,2012,female,5,453533,1.1025
Qatar2013,1.99E+11,Qatar,2013,female,1,487456,0.2051
Qatar2014,2.06E+11,Qatar,2014,female,3,519276,0.5777
Qatar2015,1.65E+11,Qatar,2015,female,9,548180,1.6418
Qatar2016,1.52E+11,Qatar,2016,female,5,462382,1.0814
Republic of Korea1985,1.00E+11,Republic of Korea,1985,female,998,18412100,5.4203
Republic of Korea1986,1.16E+11,Republic of Korea,1986,female,890,18676600,4.7653
Republic of Korea1987,1.46E+11,Republic of Korea,1987,female,901,18956800,4.7529
Republic of Korea1988,1.97E+11,Republic of Korea,1988,female,831,19286600,4.3087
Republic of Korea1989,2.44E+11,Republic of Korea,1989,female,899,19536800,4.6016
Republic of Korea1990,2.79E+11,Republic of Korea,1990,female,962,19754200,4.8699
Republic of Korea1991,3.26E+11,Republic of Korea,1991,female,930,19950400,4.6616
Republic of Korea1992,3.50E+11,Republic of Korea,1992,female,1066,20140300,5.2929
Republic of Korea1993,3.86E+11,Republic of Korea,1993,female,1276,20325200,6.2779
Republic of Korea1994,4.56E+11,Republic of Korea,1994,female,1350,20510400,6.582
Republic of Korea1995,5.56E+11,Republic of Korea,1995,female,1522,21042200,7.2331
Republic of Korea1996,5.98E+11,Republic of Korea,1996,female,1815,21256200,8.5387
Republic of Korea1997,5.58E+11,Republic of Korea,1997,female,1862,21480100,8.6685
Republic of Korea1998,3.74E+11,Republic of Korea,1998,female,2369,21695400,10.9194
Republic of Korea1999,4.85E+11,Republic of Korea,1999,female,2107,21898800,9.6215
Republic of Korea2000,5.62E+11,Republic of Korea,2000,female,1963,22118747,8.8748
Republic of Korea2001,5.33E+11,Republic of Korea,2001,female,2059,22334041,9.2191
Republic of Korea2002,6.09E+11,Republic of Korea,2002,female,2672,22534673,11.8573
Republic of Korea2003,6.81E+11,Republic of Korea,2003,female,3384,22711339,14.9
Republic of Korea2004,7.65E+11,Republic of Korea,2004,female,3613,22875199,15.7944
Republic of Korea2005,8.98E+11,Republic of Korea,2005,female,3985,23060659,17.2805
Republic of Korea2006,1.01E+12,Republic of Korea,2006,female,3426,23241040,14.7412
Republic of Korea2007,1.12E+12,Republic of Korea,2007,female,4427,23391286,18.9259
Republic of Korea2008,1.00E+12,Republic of Korea,2008,female,4598,23535733,19.5363
Republic of Korea2009,9.02E+11,Republic of Korea,2009,female,5475,23679050,23.1217
Republic of Korea2010,1.09E+12,Republic of Korea,2010,female,5237,23797880,22.0062
Republic of Korea2011,1.20E+12,Republic of Korea,2011,female,5040,23908002,21.0808
Republic of Korea2012,1.22E+12,Republic of Korea,2012,female,4538,24029767,18.8849
Republic of Korea2013,1.31E+12,Republic of Korea,2013,female,4367,24153841,18.0799
Republic of Korea2014,1.41E+12,Republic of Korea,2014,female,4099,24271905,16.8878
Republic of Korea2015,1.38E+12,Republic of Korea,2015,female,3954,24383951,16.2156
Romania1989,42105263158,Romania,1989,female,643,10844500,5.9293
Romania1990,38995454545,Romania,1990,female,556,10873500,5.1133
Romania1991,28998684211,Romania,1991,female,523,10904200,4.7963
Romania1992,25121666667,Romania,1992,female,573,10824000,5.2938
Romania1993,26362894737,Romania,1993,female,583,10870600,5.3631
Romania1994,30074440483,Romania,1994,female,589,10917300,5.3951
Romania1995,37662075750,Romania,1995,female,537,10957600,4.9007
Romania1996,37182938696,Romania,1996,female,493,10937600,4.5074
Romania1997,35838588170,Romania,1997,female,484,10932100,4.4273
Romania1998,41976002704,Romania,1998,female,488,10924300,4.4671
Romania1999,36183003978,Romania,1999,female,501,10915500,4.5898
Romania2000,37438527800,Romania,2000,female,511,10909400,4.684
Romania2001,40716836998,Romania,2001,female,442,10906252,4.0527
Romania2002,46174557556,Romania,2002,female,528,10620085,4.9717
Romania2003,59867801205,Romania,2003,female,508,10603482,4.7909
Romania2004,76216441462,Romania,2004,female,444,10585484,4.1944
Romania2005,99697566668,Romania,2005,female,470,10568280,4.4473
Romania2006,1.24E+11,Romania,2006,female,481,10549483,4.5595
Romania2007,1.76E+11,Romania,2007,female,446,10524172,4.2379
Romania2008,2.14E+11,Romania,2008,female,446,10506266,4.2451
Romania2009,1.73E+11,Romania,2009,female,389,10487996,3.709
Romania2010,1.67E+11,Romania,2010,female,462,10471134,4.4121
Romania2011,1.84E+11,Romania,2011,female,394,10445081,3.7721
Romania2012,1.72E+11,Romania,2012,female,353,9794793,3.604
Romania2013,1.92E+11,Romania,2013,female,364,9753485,3.732
Romania2014,1.99E+11,Romania,2014,female,322,9717395,3.3136
Romania2015,1.78E+11,Romania,2015,female,342,9674747,3.535
Romania2016,1.88E+11,Romania,2016,female,310,8589936,3.6089
Russian Federation1989,5.07E+11,Russian Federation,1989,female,8548,72596600,11.7747
Russian Federation1990,5.17E+11,Russian Federation,1990,female,8742,73008500,11.9739
Russian Federation1991,5.18E+11,Russian Federation,1991,female,8460,73402700,11.5255
Russian Federation1992,4.60E+11,Russian Federation,1992,female,9129,73769800,12.375
Russian Federation1993,4.35E+11,Russian Federation,1993,female,10096,73470800,13.7415
Russian Federation1994,3.95E+11,Russian Federation,1994,female,10388,73821200,14.0718
Russian Federation1995,3.96E+11,Russian Federation,1995,female,10633,74118200,14.346
Russian Federation1996,3.92E+11,Russian Federation,1996,female,9685,74229000,13.0475
Russian Federation1997,4.05E+11,Russian Federation,1997,female,9494,74240600,12.7882
Russian Federation1998,2.71E+11,Russian Federation,1998,female,8971,74163100,12.0963
Russian Federation1999,1.96E+11,Russian Federation,1999,female,9909,73976300,13.3948
Russian Federation2000,2.60E+11,Russian Federation,2000,female,9099,73759431,12.336
Russian Federation2001,3.07E+11,Russian Federation,2001,female,9006,73474877,12.2573
Russian Federation2002,3.45E+11,Russian Federation,2002,female,9057,73074905,12.3941
Russian Federation2003,4.30E+11,Russian Federation,2003,female,8450,73597958,11.4813
Russian Federation2004,5.91E+11,Russian Federation,2004,female,8202,73719023,11.126
Russian Federation2005,7.64E+11,Russian Federation,2005,female,7464,73344749,10.1766
Russian Federation2006,9.90E+11,Russian Federation,2006,female,7227,73010042,9.8986
Russian Federation2007,1.30E+12,Russian Federation,2007,female,7341,72763050,10.0889
Russian Federation2008,1.66E+12,Russian Federation,2008,female,6925,72594898,9.5392
Russian Federation2009,1.22E+12,Russian Federation,2009,female,6485,72462593,8.9494
Russian Federation2010,1.52E+12,Russian Federation,2010,female,5795,72924753,7.9465
Russian Federation2011,2.05E+12,Russian Federation,2011,female,5568,72844705,7.6437
Russian Federation2012,2.21E+12,Russian Federation,2012,female,5454,72781138,7.4937
Russian Federation2013,2.30E+12,Russian Federation,2013,female,4976,72777048,6.8373
Russian Federation2014,2.06E+12,Russian Federation,2014,female,4655,72777048,6.3962
Russian Federation2015,1.37E+12,Russian Federation,2015,female,4571,74007955,6.1764
Saint Kitts and Nevis1990,208740444,Saint Kitts and Nevi,1990,female,0,20400,0
Saint Kitts and Nevis1991,209880963,Saint Kitts and Nevi,1991,female,0,20400,0
Saint Kitts and Nevis1992,229434519,Saint Kitts and Nevi,1992,female,0,20400,0
Saint Lucia1986,289689704,Saint Lucia,1986,female,0,57400,0
Saint Lucia1987,319998987,Saint Lucia,1987,female,1,57900,1.7271
Saint Lucia1988,366541091,Saint Lucia,1988,female,4,58800,6.8027
Saint Lucia1989,415518112,Saint Lucia,1989,female,3,60426,4.9648
Saint Lucia1990,483962431,Saint Lucia,1990,female,1,61417,1.6282
Saint Lucia1991,513753818,Saint Lucia,1991,female,0,62437,0
Saint Lucia1992,566894749,Saint Lucia,1992,female,0,63383,0
Saint Lucia1993,574870405,Saint Lucia,1993,female,0,64297,0
Saint Lucia1994,600005564,Saint Lucia,1994,female,2,65253,3.065
Saint Lucia1995,640449501,Saint Lucia,1995,female,1,66288,1.5086
Saint Lucia1996,662196185,Saint Lucia,1996,female,1,67453,1.4825
Saint Lucia1997,676949594,Saint Lucia,1997,female,0,68660,0
Saint Lucia1998,737554872,Saint Lucia,1998,female,3,69873,4.2935
Saint Lucia1999,775934813,Saint Lucia,1999,female,1,71075,1.407
Saint Lucia2000,784159229,Saint Lucia,2000,female,3,72225,4.1537
Saint Lucia2001,743808076,Saint Lucia,2001,female,0,73259,0
Saint Lucia2002,748346606,Saint Lucia,2002,female,4,74291,5.3842
Saint Lucia2003,823837141,Saint Lucia,2003,female,4,75319,5.3107
Saint Lucia2004,893107211,Saint Lucia,2004,female,0,76348,0
Saint Lucia2005,951207366,Saint Lucia,2005,female,0,77388,0
Saint Lucia2006,1134193630,Saint Lucia,2006,female,0,78539,0
Saint Lucia2008,1282215407,Saint Lucia,2008,female,0,80670,0
Saint Lucia2009,1262973407,Saint Lucia,2009,female,0,81601,0
Saint Lucia2010,1381968259,Saint Lucia,2010,female,1,82427,1.2132
Saint Lucia2011,1437684815,Saint Lucia,2011,female,0,83132,0
Saint Lucia2012,1436803333,Saint Lucia,2012,female,1,83689,1.1949
Saint Lucia2013,1489928889,Saint Lucia,2013,female,1,84156,1.1883
Saint Lucia2014,1551921037,Saint Lucia,2014,female,3,84616,3.5454
Saint Vincent and Grenadines19,390719148,Saint Vincent and Gr,1999,female,1,426486,0.2345
Saint Vincent and Grenadines20,756666667,Saint Vincent and Gr,2015,female,10,787363,1.2701
San Marino1999,1215640315,San Marino,1999,female,0,12945,0
San Marino2000,1101897918,San Marino,2000,female,0,13060,0
San Marino2005,1958711603,San Marino,2005,female,0,14462,0
Serbia1998,18284194680,Serbia,1998,female,445,3692057,12.0529
Serbia1999,18409364147,Serbia,1999,female,480,3687389,13.0173
Serbia2000,6540247190,Serbia,2000,female,474,3681759,12.8743
Serbia2001,12267175481,Serbia,2001,female,417,3678784,11.3353
Serbia2002,16116843146,Serbia,2002,female,395,3676145,10.745
Serbia2003,21188704081,Serbia,2003,female,381,3663118,10.401
Serbia2004,24861483281,Serbia,2004,female,367,3650542,10.0533
Serbia2005,26252007830,Serbia,2005,female,431,3637050,11.8503
Serbia2006,30607991862,Serbia,2006,female,422,3623473,11.6463
Serbia2007,40289556656,Serbia,2007,female,385,3612243,10.6582
Serbia2008,49259526053,Serbia,2008,female,386,3601186,10.7187
Serbia2009,42616653300,Serbia,2009,female,376,3590133,10.4731
Serbia2010,39460357731,Serbia,2010,female,304,3577388,8.4978
Serbia2011,46466728667,Serbia,2011,female,347,3549614,9.7757
Serbia2012,40742313861,Serbia,2012,female,311,3532148,8.8048
Serbia2013,45519650911,Serbia,2013,female,296,3515079,8.4209
Serbia2014,44210806366,Serbia,2014,female,277,3498926,7.9167
Serbia2015,37160332465,Serbia,2015,female,269,3480549,7.7287
Seychelles1985,168887539,Seychelles,1985,female,1,28700,3.4843
Seychelles1986,207850624,Seychelles,1986,female,0,28900,0
Seychelles1987,249267040,Seychelles,1987,female,0,29400,0
Seychelles2001,622262057,Seychelles,2001,female,1,37965,2.634
Seychelles2002,697518248,Seychelles,2002,female,0,38778,0
